arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
20,8.500000,262144,60665756.806648
20,9.800000,32768,82147669.861913
20,12.400000,4096,117269283.415673
20,18.900000,512,193383135.587537
20,56.300000,64,327715426.894256
20,60.000000,12,314402116.825598
20,60.000000,18,301169099.125336
20,60.000000,24,287284017.031697
