arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
38,8.500000,262144,17135944.568708
38,9.800000,32768,33552488.451062
38,12.400000,4096,60839738.667096
38,18.900000,512,109261747.199548
38,56.300000,64,190549964.029473
38,60.000000,12,187473875.779583
38,60.000000,18,181020729.405234
38,60.000000,24,176790042.309433
