arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
38,8.500000,262144,2502575.532957
38,9.800000,32768,3849309.199405
38,12.400000,4096,6549914.714948
38,18.900000,512,14692209.956875
38,56.300000,64,23971388.475716
38,60.000000,12,22969867.246889
38,60.000000,18,21696250.105454
38,60.000000,24,21518717.076788
