arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
38,8.500000,262144,15130925.049665
38,9.800000,32768,30985469.666933
38,12.400000,4096,56909080.907947
38,18.900000,512,110551348.384978
38,56.300000,64,191542698.594273
38,60.000000,12,186359972.428557
38,60.000000,18,181396808.754426
38,60.000000,24,172154297.963431
