arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
32,8.500000,262144,3639896.776062
32,9.800000,32768,5372307.028001
32,12.400000,4096,9094344.579491
32,18.900000,512,18059039.914616
32,56.300000,64,29771096.515666
32,60.000000,12,28413522.653950
32,60.000000,18,27724715.560317
32,60.000000,24,26147899.189691
