arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
24,8.500000,262144,49963364.015591
24,9.800000,32768,68764590.449182
24,12.400000,4096,100476334.858347
24,18.900000,512,171482973.279577
24,56.300000,64,297812206.182680
24,60.000000,12,286975280.524014
24,60.000000,18,276705972.647688
24,60.000000,24,265142502.600964
