arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
26,8.500000,262144,42540766.210423
26,9.800000,32768,58490965.408544
26,12.400000,4096,93451020.348489
26,18.900000,512,165343645.436966
26,56.300000,64,283031304.642135
26,60.000000,12,272984618.131329
26,60.000000,18,260255514.771691
26,60.000000,24,251720688.518792
