arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
22,8.500000,262144,54633062.875623
22,9.800000,32768,75254386.879317
22,12.400000,4096,110165991.757910
22,18.900000,512,180977896.953651
22,56.300000,64,313718597.991092
22,60.000000,12,300237030.360992
22,60.000000,18,288484966.674268
22,60.000000,24,275805905.880600
