arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
30,8.500000,262144,4144184.117434
30,9.800000,32768,5903944.783868
30,12.400000,4096,10451240.745591
30,18.900000,512,18363233.156644
30,56.300000,64,32267043.448765
30,60.000000,12,30336893.364846
30,60.000000,18,29684107.671049
30,60.000000,24,28377136.906212
