arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
28,8.500000,262144,4590170.865934
28,9.800000,32768,7138260.194988
28,12.400000,4096,10694819.482044
28,18.900000,512,19322571.999141
28,56.300000,64,34205997.023139
28,60.000000,12,32390433.880723
28,60.000000,18,31087005.525195
28,60.000000,24,30107006.650340
