arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
20,8.500000,262144,60653448.152848
20,9.800000,32768,80762097.792395
20,12.400000,4096,113980526.389818
20,18.900000,512,191440912.449511
20,56.300000,64,328847818.585213
20,60.000000,12,315078079.836353
20,60.000000,18,301005931.219139
20,60.000000,24,289074950.314374
