arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
32,8.500000,262144,27352808.016083
32,9.800000,32768,44011215.380410
32,12.400000,4096,78285401.094072
32,18.900000,512,135827441.615015
32,56.300000,64,238868622.992037
32,60.000000,12,229284805.505630
32,60.000000,18,223331750.124934
32,60.000000,24,214242196.711761
