arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
36,8.500000,262144,21387898.816574
36,9.800000,32768,31933609.919241
36,12.400000,4096,64814978.690568
36,18.900000,512,122030216.944250
36,56.300000,64,207411994.903910
36,60.000000,12,203005397.702082
36,60.000000,18,195774913.231474
36,60.000000,24,187198238.979561
