arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
34,8.500000,262144,24287540.224996
34,9.800000,32768,41040664.461921
34,12.400000,4096,67970223.814060
34,18.900000,512,130601497.420171
34,56.300000,64,222524501.376732
34,60.000000,12,216729001.691786
34,60.000000,18,209764339.138872
34,60.000000,24,200149876.763313
