arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
40,8.500000,262144,2497055.114035
40,9.800000,32768,3628401.807092
40,12.400000,4096,6814845.096446
40,18.900000,512,13014511.520152
40,56.300000,64,22059688.326897
40,60.000000,12,22029928.497545
40,60.000000,18,20867746.728861
40,60.000000,24,19909120.068651
