arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
28,8.500000,262144,38179319.597005
28,9.800000,32768,53366907.309689
28,12.400000,4096,88465955.321064
28,18.900000,512,154519918.483036
28,56.300000,64,268757541.568078
28,60.000000,12,256591691.845301
28,60.000000,18,248391560.220557
28,60.000000,24,238986494.477750
