arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
22,8.500000,262144,53592396.030030
22,9.800000,32768,76099971.510526
22,12.400000,4096,110691565.149194
22,18.900000,512,183502125.413413
22,56.300000,64,313540769.169582
22,60.000000,12,297692351.676726
22,60.000000,18,288327623.757119
22,60.000000,24,276209387.435175
