arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
40,8.500000,262144,16409273.869227
40,9.800000,32768,28169605.375513
40,12.400000,4096,51891730.298892
40,18.900000,512,107041087.442015
40,56.300000,64,176909003.027742
40,60.000000,12,169524067.416295
40,60.000000,18,164262517.211100
40,60.000000,24,162017504.739991
