arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
38,8.500000,262144,15717659.977808
38,9.800000,32768,31271680.525452
38,12.400000,4096,59675353.503481
38,18.900000,512,115586963.301520
38,56.300000,64,190542341.353208
38,60.000000,12,184256062.202077
38,60.000000,18,178980067.180569
38,60.000000,24,174656948.197042
