arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
28,8.500000,262144,36847144.137894
28,9.800000,32768,55127171.305352
28,12.400000,4096,88722554.256081
28,18.900000,512,156405262.878332
28,56.300000,64,267203532.312098
28,60.000000,12,256422901.445355
28,60.000000,18,249360986.749209
28,60.000000,24,238375618.865380
