arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
38,8.500000,262144,20542256.382242
38,9.800000,32768,33162585.403174
38,12.400000,4096,56769063.624024
38,18.900000,512,115221486.401327
38,56.300000,64,192297896.064434
38,60.000000,12,183050149.584929
38,60.000000,18,179228084.823066
38,60.000000,24,174681823.436886
