arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
26,8.500000,262144,43509506.673105
26,9.800000,32768,61555949.351831
26,12.400000,4096,95405017.021967
26,18.900000,512,165271370.795713
26,56.300000,64,283154091.235714
26,60.000000,12,273794012.980859
26,60.000000,18,263735955.199551
26,60.000000,24,254778561.746393
