arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
38,8.500000,262144,16935969.423053
38,9.800000,32768,32673408.049789
38,12.400000,4096,56576171.446547
38,18.900000,512,113366461.178482
38,56.300000,64,193131924.462370
38,60.000000,12,184667671.515128
38,60.000000,18,179477302.719640
38,60.000000,24,174076325.949865
