arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
28,8.500000,262144,5069378.818553
28,9.800000,32768,6592138.506696
28,12.400000,4096,10466886.602746
28,18.900000,512,19402906.203962
28,56.300000,64,34435225.345038
28,60.000000,12,32367986.978234
28,60.000000,18,31290632.178656
28,60.000000,24,30259225.198357
