arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
34.00,30.00,6.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
34.00,30.00,18.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
40.00,30.00,6.00,100.00,0.00,397
38.00,30.00,6.00,100.00,0.00,397
36.00,30.00,18.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
38.00,30.00,18.00,100.00,0.00,397
40.00,30.00,18.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
32.00,30.00,18.00,100.00,0.00,397
30.00,30.00,15.00,100.00,0.00,397
30.00,30.00,9.00,100.00,0.00,397
30.00,30.00,6.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,397
26.00,30.00,6.00,100.00,0.00,397
28.00,30.00,6.00,100.00,0.00,397
28.00,30.00,15.00,100.00,0.00,397
30.00,30.00,18.00,100.00,0.00,397
24.00,30.00,15.00,100.00,0.00,396
26.00,30.00,9.00,100.00,0.00,396
28.00,30.00,18.00,100.00,0.00,397
30.00,4.07,262144.00,0.25,99.75,395
28.00,30.00,12.00,100.00,0.00,397
38.00,4.64,32768.00,1.26,98.74,397
22.00,30.00,6.00,100.00,0.00,396
26.00,4.64,32768.00,0.76,99.24,397
28.00,4.07,262144.00,0.76,99.24,397
40.00,4.07,262144.00,0.76,99.24,397
36.00,7.92,512.00,5.56,94.44,396
26.00,30.00,12.00,100.00,0.00,397
24.00,30.00,18.00,100.00,0.00,396
26.00,30.00,15.00,100.00,0.00,397
38.00,4.07,262144.00,0.25,99.75,397
20.00,30.00,18.00,100.00,0.00,396
28.00,30.00,9.00,100.00,0.00,397
28.00,16.77,64.00,100.00,0.00,397
24.00,30.00,12.00,100.00,0.00,396
36.00,4.64,32768.00,2.06,97.94,388
20.00,4.64,32768.00,0.50,99.50,397
24.00,4.07,262144.00,1.01,98.99,395
30.00,7.92,512.00,4.29,95.71,396
20.00,16.77,64.00,100.00,0.00,396
20.00,30.00,12.00,100.00,0.00,396
40.00,5.65,4096.00,2.77,97.23,397
22.00,30.00,15.00,100.00,0.00,396
38.00,7.92,512.00,8.82,91.18,397
22.00,30.00,9.00,100.00,0.00,395
40.00,4.64,32768.00,2.27,97.73,397
20.00,30.00,9.00,100.00,0.00,396
38.00,5.65,4096.00,2.02,97.98,397
26.00,16.77,64.00,100.00,0.00,397
20.00,7.92,512.00,4.56,95.44,395
26.00,7.92,512.00,4.04,95.96,396
