arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
34.00,30.00,6.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
34.00,30.00,18.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
38.00,30.00,18.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
40.00,30.00,6.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
32.00,30.00,18.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
36.00,30.00,18.00,100.00,0.00,397
40.00,30.00,18.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
38.00,30.00,6.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
30.00,30.00,9.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,397
30.00,30.00,15.00,100.00,0.00,397
30.00,30.00,6.00,100.00,0.00,397
30.00,30.00,18.00,100.00,0.00,397
28.00,30.00,18.00,100.00,0.00,397
24.00,30.00,12.00,100.00,0.00,397
28.00,30.00,15.00,100.00,0.00,397
28.00,30.00,9.00,100.00,0.00,396
28.00,16.77,64.00,100.00,0.00,397
28.00,4.07,262144.00,2.02,97.98,397
38.00,5.65,4096.00,3.79,96.21,396
40.00,7.92,512.00,5.79,94.21,397
22.00,30.00,6.00,100.00,0.00,396
36.00,7.92,512.00,3.27,96.73,397
40.00,5.65,4096.00,3.53,96.47,397
28.00,30.00,6.00,100.00,0.00,397
28.00,30.00,12.00,100.00,0.00,397
22.00,30.00,15.00,100.00,0.00,396
24.00,30.00,6.00,100.00,0.00,396
24.00,30.00,18.00,100.00,0.00,396
40.00,4.64,32768.00,1.01,98.99,397
26.00,30.00,6.00,100.00,0.00,396
20.00,30.00,12.00,100.00,0.00,396
24.00,4.64,32768.00,0.76,99.24,397
34.00,5.65,4096.00,0.50,99.50,397
28.00,5.65,4096.00,1.52,98.48,394
22.00,4.07,262144.00,2.52,97.48,397
40.00,4.07,262144.00,1.26,98.74,397
20.00,5.65,4096.00,1.76,98.24,397
22.00,4.64,32768.00,1.01,98.99,397
34.00,4.07,262144.00,0.76,99.24,397
22.00,7.92,512.00,4.29,95.71,396
24.00,16.77,64.00,100.00,0.00,396
22.00,16.77,64.00,100.00,0.00,397
24.00,30.00,15.00,100.00,0.00,396
20.00,4.64,32768.00,0.26,99.74,391
26.00,30.00,15.00,100.00,0.00,397
24.00,30.00,9.00,100.00,0.00,396
20.00,30.00,9.00,100.00,0.00,395
36.00,5.65,4096.00,3.02,96.98,397
26.00,16.77,64.00,100.00,0.00,397
26.00,30.00,18.00,100.00,0.00,397
34.00,7.92,512.00,6.30,93.70,397
22.00,30.00,12.00,100.00,0.00,397
38.00,4.64,32768.00,0.76,99.24,397
20.00,16.77,64.00,100.00,0.00,395
30.00,4.64,32768.00,0.50,99.50,397
38.00,4.07,262144.00,0.25,99.75,397
20.00,4.07,262144.00,1.51,98.49,397
24.00,5.65,4096.00,0.77,99.23,392
24.00,7.92,512.00,6.82,93.18,396
26.00,4.64,32768.00,0.25,99.75,397
30.00,4.07,262144.00,1.76,98.24,397
32.00,4.64,32768.00,2.10,97.90,381
22.00,30.00,18.00,100.00,0.00,396
20.00,30.00,18.00,100.00,0.00,394
20.00,30.00,15.00,100.00,0.00,395
22.00,5.65,4096.00,1.02,98.98,392
30.00,7.92,512.00,4.53,95.47,397
20.00,30.00,6.00,100.00,0.00,395
36.00,4.64,32768.00,0.25,99.75,397
26.00,30.00,12.00,100.00,0.00,397
32.00,5.65,4096.00,2.27,97.73,397
20.00,7.92,512.00,8.82,91.18,397
24.00,4.07,262144.00,1.26,98.74,397
26.00,5.65,4096.00,0.50,99.50,397
34.00,4.64,32768.00,1.76,98.24,397
26.00,4.07,262144.00,0.76,99.24,397
38.00,7.92,512.00,5.79,94.21,397
30.00,5.65,4096.00,1.52,98.48,395
32.00,7.92,512.00,4.03,95.97,397
22.00,30.00,9.00,100.00,0.00,396
26.00,30.00,9.00,100.00,0.00,396
28.00,4.64,32768.00,2.54,97.46,393
36.00,4.07,262144.00,0.25,99.75,397
32.00,4.07,262144.00,0.25,99.75,397
28.00,7.92,512.00,3.27,96.73,397
26.00,7.92,512.00,5.30,94.70,396
32.00,30.00,9.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
40.00,30.00,6.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
38.00,30.00,18.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
32.00,30.00,18.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
38.00,30.00,6.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
36.00,30.00,18.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
34.00,30.00,18.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
30.00,30.00,9.00,100.00,0.00,397
40.00,30.00,18.00,100.00,0.00,397
30.00,30.00,6.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,397
30.00,30.00,15.00,100.00,0.00,397
30.00,30.00,18.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
38.00,4.07,262144.00,2.27,97.73,397
28.00,16.77,64.00,100.00,0.00,397
22.00,30.00,15.00,100.00,0.00,396
24.00,30.00,12.00,100.00,0.00,397
36.00,7.92,512.00,6.05,93.95,397
28.00,30.00,9.00,100.00,0.00,397
26.00,16.77,64.00,100.00,0.00,397
26.00,30.00,9.00,100.00,0.00,397
26.00,30.00,18.00,100.00,0.00,396
24.00,30.00,15.00,100.00,0.00,395
40.00,4.07,262144.00,0.76,99.24,396
22.00,7.92,512.00,5.82,94.18,395
28.00,30.00,12.00,100.00,0.00,397
28.00,30.00,18.00,100.00,0.00,397
28.00,30.00,15.00,100.00,0.00,397
24.00,16.77,64.00,100.00,0.00,396
20.00,30.00,15.00,100.00,0.00,395
26.00,4.07,262144.00,1.01,98.99,397
26.00,30.00,12.00,100.00,0.00,397
28.00,30.00,6.00,100.00,0.00,397
34.00,5.65,4096.00,2.77,97.23,397
38.00,4.64,32768.00,0.76,99.24,397
30.00,7.92,512.00,5.81,94.19,396
30.00,4.07,262144.00,0.76,99.24,397
20.00,30.00,6.00,100.00,0.00,395
22.00,30.00,9.00,100.00,0.00,396
22.00,30.00,18.00,100.00,0.00,396
32.00,4.64,32768.00,0.76,99.24,397
26.00,30.00,6.00,100.00,0.00,397
20.00,30.00,18.00,100.00,0.00,395
34.00,7.92,512.00,6.55,93.45,397
24.00,4.07,262144.00,1.26,98.74,396
28.00,5.65,4096.00,0.51,99.49,393
20.00,4.07,262144.00,1.76,98.24,397
22.00,16.77,64.00,100.00,0.00,396
26.00,7.92,512.00,7.56,92.44,397
26.00,30.00,15.00,100.00,0.00,396
20.00,30.00,9.00,100.00,0.00,395
38.00,5.65,4096.00,1.51,98.49,397
40.00,7.92,512.00,3.27,96.73,397
22.00,30.00,12.00,100.00,0.00,396
22.00,4.07,262144.00,0.76,99.24,397
36.00,5.65,4096.00,1.26,98.74,396
20.00,30.00,12.00,100.00,0.00,396
34.00,4.64,32768.00,0.50,99.50,397
40.00,5.65,4096.00,0.50,99.50,397
32.00,5.65,4096.00,2.52,97.48,397
22.00,30.00,6.00,100.00,0.00,396
20.00,5.65,4096.00,0.76,99.24,397
28.00,7.92,512.00,6.30,93.70,397
38.00,7.92,512.00,5.54,94.46,397
32.00,7.92,512.00,6.06,93.94,396
22.00,4.64,32768.00,1.01,98.99,396
20.00,7.92,512.00,6.89,93.11,392
