arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
32.00,16.77,64.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
34.00,30.00,18.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
36.00,30.00,18.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
38.00,30.00,6.00,100.00,0.00,397
30.00,30.00,6.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
40.00,30.00,18.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
40.00,30.00,6.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
30.00,30.00,9.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
32.00,30.00,18.00,100.00,0.00,397
38.00,30.00,18.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
28.00,30.00,6.00,100.00,0.00,397
30.00,30.00,15.00,100.00,0.00,397
40.00,7.92,512.00,5.29,94.71,397
28.00,30.00,9.00,100.00,0.00,397
20.00,4.07,262144.00,0.51,99.49,396
26.00,30.00,18.00,100.00,0.00,396
24.00,30.00,15.00,100.00,0.00,396
28.00,30.00,12.00,100.00,0.00,397
24.00,30.00,18.00,100.00,0.00,397
30.00,30.00,18.00,100.00,0.00,397
38.00,5.65,4096.00,1.76,98.24,397
24.00,30.00,12.00,100.00,0.00,396
26.00,16.77,64.00,100.00,0.00,397
24.00,4.64,32768.00,0.52,99.48,387
32.00,7.92,512.00,5.29,94.71,397
22.00,30.00,12.00,100.00,0.00,396
24.00,5.65,4096.00,2.02,97.98,397
20.00,30.00,6.00,100.00,0.00,395
22.00,30.00,6.00,100.00,0.00,396
28.00,16.77,64.00,100.00,0.00,397
20.00,30.00,15.00,100.00,0.00,395
36.00,5.65,4096.00,5.54,94.46,397
38.00,7.92,512.00,5.29,94.71,397
40.00,4.64,32768.00,0.76,99.24,397
22.00,4.07,262144.00,0.76,99.24,397
28.00,30.00,15.00,100.00,0.00,397
30.00,7.92,512.00,5.32,94.68,395
30.00,4.07,262144.00,2.02,97.98,397
34.00,4.64,32768.00,1.01,98.99,397
24.00,30.00,6.00,100.00,0.00,396
26.00,4.07,262144.00,0.76,99.24,396
26.00,30.00,9.00,100.00,0.00,397
26.00,5.65,4096.00,1.77,98.23,395
20.00,16.77,64.00,100.00,0.00,395
22.00,30.00,9.00,100.00,0.00,396
34.00,5.65,4096.00,2.02,97.98,397
26.00,7.92,512.00,5.30,94.70,396
26.00,30.00,15.00,100.00,0.00,397
22.00,4.64,32768.00,2.52,97.48,397
38.00,4.64,32768.00,1.01,98.99,395
28.00,4.64,32768.00,1.01,98.99,397
28.00,30.00,18.00,100.00,0.00,397
22.00,16.77,64.00,100.00,0.00,395
30.00,4.64,32768.00,1.03,98.97,387
32.00,4.07,262144.00,0.76,99.24,397
24.00,4.07,262144.00,1.29,98.71,389
26.00,4.64,32768.00,1.51,98.49,397
24.00,30.00,9.00,100.00,0.00,397
28.00,5.65,4096.00,4.03,95.97,397
20.00,30.00,18.00,100.00,0.00,396
20.00,30.00,12.00,100.00,0.00,396
36.00,4.64,32768.00,0.50,99.50,397
22.00,30.00,18.00,100.00,0.00,395
24.00,16.77,64.00,100.00,0.00,397
36.00,7.92,512.00,8.82,91.18,397
22.00,5.65,4096.00,1.77,98.23,395
20.00,5.65,4096.00,2.02,97.98,396
22.00,30.00,15.00,100.00,0.00,396
36.00,4.07,262144.00,0.29,99.71,346
20.00,30.00,9.00,100.00,0.00,395
26.00,30.00,6.00,100.00,0.00,397
26.00,30.00,12.00,100.00,0.00,396
34.00,7.92,512.00,2.02,97.98,397
38.00,4.07,262144.00,0.76,99.24,397
40.00,4.07,262144.00,0.25,99.75,397
34.00,4.07,262144.00,0.76,99.24,397
22.00,7.92,512.00,5.30,94.70,396
28.00,4.07,262144.00,1.01,98.99,397
28.00,7.92,512.00,5.29,94.71,397
32.00,4.64,32768.00,0.25,99.75,397
30.00,5.65,4096.00,2.77,97.23,397
20.00,4.64,32768.00,0.76,99.24,397
32.00,5.65,4096.00,0.76,99.24,397
20.00,7.92,512.00,8.08,91.92,396
40.00,5.65,4096.00,2.02,97.98,396
24.00,7.92,512.00,4.30,95.70,395
40.00,30.00,18.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
38.00,30.00,6.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
32.00,30.00,18.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
38.00,30.00,18.00,100.00,0.00,397
40.00,30.00,6.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
34.00,30.00,18.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
36.00,30.00,18.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
30.00,30.00,6.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
28.00,30.00,6.00,100.00,0.00,397
28.00,30.00,9.00,100.00,0.00,396
28.00,16.77,64.00,100.00,0.00,397
30.00,30.00,9.00,100.00,0.00,397
24.00,4.07,262144.00,0.76,99.24,397
26.00,30.00,15.00,100.00,0.00,396
28.00,30.00,12.00,100.00,0.00,397
30.00,30.00,18.00,100.00,0.00,397
20.00,4.07,262144.00,0.25,99.75,396
22.00,4.07,262144.00,2.27,97.73,397
38.00,4.07,262144.00,2.27,97.73,397
26.00,30.00,12.00,100.00,0.00,396
26.00,30.00,6.00,100.00,0.00,396
30.00,30.00,15.00,100.00,0.00,397
38.00,7.92,512.00,4.03,95.97,397
26.00,30.00,18.00,100.00,0.00,396
32.00,7.92,512.00,9.07,90.93,397
26.00,16.77,64.00,100.00,0.00,397
24.00,30.00,12.00,100.00,0.00,397
36.00,7.92,512.00,6.80,93.20,397
34.00,5.65,4096.00,1.26,98.74,397
34.00,7.92,512.00,4.03,95.97,397
28.00,30.00,18.00,100.00,0.00,397
28.00,30.00,15.00,100.00,0.00,397
28.00,5.65,4096.00,0.76,99.24,397
36.00,4.64,32768.00,0.76,99.24,397
26.00,30.00,9.00,100.00,0.00,396
32.00,5.65,4096.00,1.26,98.74,397
26.00,4.07,262144.00,1.02,98.98,394
24.00,16.77,64.00,100.00,0.00,397
22.00,4.64,32768.00,1.27,98.73,393
22.00,16.77,64.00,100.00,0.00,395
24.00,4.64,32768.00,0.25,99.75,396
24.00,30.00,6.00,100.00,0.00,395
24.00,5.65,4096.00,2.78,97.22,395
30.00,7.92,512.00,6.80,93.20,397
34.00,4.07,262144.00,1.26,98.74,397
20.00,7.92,512.00,3.27,96.73,397
28.00,4.07,262144.00,0.25,99.75,397
38.00,5.65,4096.00,3.02,96.98,397
22.00,30.00,6.00,100.00,0.00,396
36.00,4.07,262144.00,1.26,98.74,397
20.00,5.65,4096.00,3.78,96.22,397
22.00,30.00,18.00,100.00,0.00,397
20.00,30.00,9.00,100.00,0.00,396
24.00,30.00,18.00,100.00,0.00,396
30.00,4.07,262144.00,1.01,98.99,397
34.00,4.64,32768.00,2.03,97.97,395
20.00,30.00,18.00,100.00,0.00,396
30.00,4.64,32768.00,1.01,98.99,397
20.00,30.00,12.00,100.00,0.00,396
26.00,7.92,512.00,6.06,93.94,396
28.00,7.92,512.00,5.81,94.19,396
20.00,30.00,6.00,100.00,0.00,395
30.00,5.65,4096.00,3.78,96.22,397
20.00,4.64,32768.00,1.26,98.74,397
32.00,4.07,262144.00,2.02,97.98,397
24.00,30.00,15.00,100.00,0.00,397
38.00,4.64,32768.00,1.51,98.49,397
40.00,4.07,262144.00,0.50,99.50,397
32.00,4.64,32768.00,0.76,99.24,397
22.00,30.00,9.00,100.00,0.00,396
24.00,30.00,9.00,100.00,0.00,397
40.00,7.92,512.00,3.53,96.47,397
22.00,5.65,4096.00,1.01,98.99,397
20.00,16.77,64.00,100.00,0.00,395
26.00,4.64,32768.00,2.02,97.98,397
36.00,5.65,4096.00,1.01,98.99,397
40.00,4.64,32768.00,0.25,99.75,397
26.00,5.65,4096.00,0.25,99.75,397
24.00,7.92,512.00,9.32,90.68,397
40.00,5.65,4096.00,0.76,99.24,397
22.00,30.00,15.00,100.00,0.00,396
22.00,7.92,512.00,5.56,94.44,396
20.00,30.00,15.00,100.00,0.00,396
28.00,4.64,32768.00,1.26,98.74,397
22.00,30.00,12.00,100.00,0.00,396
