arrival_rate,bp_L,bp_H,FCFS_percentage,RMLF_percentage,total_rounds
40.00,30.00,6.00,100.00,0.00,397
38.00,30.00,15.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
36.00,30.00,18.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
40.00,30.00,18.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
32.00,30.00,18.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
38.00,30.00,18.00,100.00,0.00,397
34.00,30.00,18.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
38.00,30.00,6.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
30.00,30.00,9.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
30.00,30.00,18.00,100.00,0.00,397
40.00,16.77,64.00,100.00,0.00,397
30.00,30.00,6.00,100.00,0.00,397
30.00,30.00,12.00,100.00,0.00,397
30.00,16.77,64.00,100.00,0.00,397
26.00,30.00,6.00,100.00,0.00,397
30.00,30.00,15.00,100.00,0.00,397
28.00,30.00,9.00,100.00,0.00,397
28.00,30.00,12.00,100.00,0.00,397
38.00,7.92,512.00,8.31,91.69,397
28.00,16.77,64.00,100.00,0.00,397
28.00,30.00,18.00,100.00,0.00,397
28.00,30.00,15.00,100.00,0.00,397
32.00,4.64,32768.00,0.50,99.50,397
28.00,30.00,6.00,100.00,0.00,397
24.00,30.00,15.00,100.00,0.00,396
26.00,30.00,9.00,100.00,0.00,397
20.00,30.00,12.00,100.00,0.00,395
26.00,30.00,15.00,100.00,0.00,397
24.00,4.07,262144.00,1.26,98.74,397
22.00,16.77,64.00,100.00,0.00,396
24.00,30.00,6.00,100.00,0.00,396
26.00,16.77,64.00,100.00,0.00,397
30.00,4.07,262144.00,1.01,98.99,397
20.00,30.00,15.00,100.00,0.00,395
20.00,30.00,18.00,100.00,0.00,396
24.00,30.00,9.00,100.00,0.00,396
22.00,7.92,512.00,4.80,95.20,396
28.00,4.07,262144.00,0.50,99.50,397
20.00,16.77,64.00,100.00,0.00,396
22.00,30.00,15.00,100.00,0.00,395
24.00,16.77,64.00,100.00,0.00,396
38.00,5.65,4096.00,2.53,97.47,396
36.00,5.65,4096.00,2.52,97.48,397
26.00,4.07,262144.00,0.50,99.50,397
36.00,4.07,262144.00,2.27,97.73,397
26.00,30.00,18.00,100.00,0.00,396
22.00,4.07,262144.00,1.51,98.49,397
22.00,30.00,12.00,100.00,0.00,396
32.00,5.65,4096.00,1.03,98.97,390
24.00,30.00,12.00,100.00,0.00,396
24.00,5.65,4096.00,1.76,98.24,397
26.00,7.92,512.00,6.55,93.45,397
20.00,5.65,4096.00,1.51,98.49,397
38.00,4.64,32768.00,1.51,98.49,397
26.00,5.65,4096.00,3.02,96.98,397
20.00,30.00,9.00,100.00,0.00,395
24.00,30.00,18.00,100.00,0.00,396
26.00,4.64,32768.00,0.50,99.50,397
22.00,30.00,6.00,100.00,0.00,395
32.00,7.92,512.00,4.28,95.72,397
20.00,30.00,6.00,100.00,0.00,395
22.00,30.00,18.00,100.00,0.00,395
40.00,7.92,512.00,5.04,94.96,397
30.00,7.92,512.00,3.02,96.98,397
22.00,5.65,4096.00,2.78,97.22,396
20.00,4.64,32768.00,1.54,98.46,390
40.00,4.07,262144.00,0.51,99.49,395
20.00,4.07,262144.00,0.25,99.75,397
28.00,5.65,4096.00,0.76,99.24,396
38.00,4.07,262144.00,0.50,99.50,397
34.00,7.92,512.00,2.02,97.98,397
28.00,7.92,512.00,8.08,91.92,396
26.00,30.00,12.00,100.00,0.00,397
30.00,5.65,4096.00,1.01,98.99,396
36.00,4.64,32768.00,1.01,98.99,397
34.00,5.65,4096.00,1.26,98.74,397
20.00,7.92,512.00,5.05,94.95,396
24.00,4.64,32768.00,2.27,97.73,397
34.00,4.07,262144.00,0.25,99.75,397
34.00,4.64,32768.00,0.76,99.24,397
36.00,7.92,512.00,3.27,96.73,397
30.00,4.64,32768.00,2.02,97.98,397
32.00,4.07,262144.00,2.27,97.73,397
40.00,4.64,32768.00,1.01,98.99,396
22.00,4.64,32768.00,1.01,98.99,397
28.00,4.64,32768.00,0.50,99.50,397
24.00,7.92,512.00,7.30,92.70,397
22.00,30.00,9.00,100.00,0.00,395
40.00,5.65,4096.00,4.03,95.97,397
32.00,30.00,18.00,100.00,0.00,397
32.00,30.00,12.00,100.00,0.00,397
36.00,30.00,6.00,100.00,0.00,397
32.00,30.00,6.00,100.00,0.00,397
34.00,30.00,9.00,100.00,0.00,397
36.00,30.00,15.00,100.00,0.00,397
34.00,16.77,64.00,100.00,0.00,397
34.00,30.00,12.00,100.00,0.00,397
40.00,30.00,15.00,100.00,0.00,397
40.00,30.00,12.00,100.00,0.00,397
32.00,16.77,64.00,100.00,0.00,397
34.00,30.00,6.00,100.00,0.00,397
38.00,30.00,9.00,100.00,0.00,397
38.00,16.77,64.00,100.00,0.00,397
38.00,30.00,6.00,100.00,0.00,397
32.00,30.00,9.00,100.00,0.00,397
32.00,30.00,15.00,100.00,0.00,397
38.00,30.00,18.00,100.00,0.00,397
36.00,16.77,64.00,100.00,0.00,397
40.00,30.00,9.00,100.00,0.00,397
34.00,30.00,15.00,100.00,0.00,397
38.00,30.00,12.00,100.00,0.00,397
36.00,30.00,9.00,100.00,0.00,397
36.00,30.00,12.00,100.00,0.00,397
40.00,30.00,18.00,100.00,0.00,397
30.00,30.00,9.00,100.00,0.00,397
