frequency,Dynamic_njobs200_mode0_L2_norm_flow_time,Dynamic_njobs200_mode1_L2_norm_flow_time,Dynamic_njobs200_mode2_L2_norm_flow_time,Dynamic_njobs200_mode4_L2_norm_flow_time,Dynamic_njobs200_mode8_L2_norm_flow_time,Dynamic_njobs200_mode16_L2_norm_flow_time,Dynamic_njobs200_mode0_maximum_flow_time,Dynamic_njobs200_mode1_maximum_flow_time,Dynamic_njobs200_mode2_maximum_flow_time,Dynamic_njobs200_mode4_maximum_flow_time,Dynamic_njobs200_mode8_maximum_flow_time,Dynamic_njobs200_mode16_maximum_flow_time
4096,904393.013755,904393.013755,904393.013755,904393.013755,904393.013755,904393.013755,272044.000000,272044.000000,272044.000000,272044.000000,272044.000000,272044.000000
65536,123780.447216,123780.447216,123780.447216,123780.447216,123780.447216,123780.447216,55314.000000,55314.000000,55314.000000,55314.000000,55314.000000,55314.000000
2048,434010.403673,434010.403673,434010.403673,434010.403673,434010.403673,434010.403673,170915.000000,170915.000000,170915.000000,170915.000000,170915.000000,170915.000000
16384,112089.000138,112089.000138,112089.000138,112089.000138,112089.000138,112089.000138,41915.000000,41915.000000,41915.000000,41915.000000,41915.000000,41915.000000
32,103526.545296,103791.178609,103526.545296,103526.545296,103526.545296,103526.545296,34814.000000,34814.000000,34814.000000,34814.000000,34814.000000,34814.000000
512,583436.476570,583436.476570,583436.476570,583436.476570,583436.476570,583436.476570,245514.000000,245514.000000,245514.000000,245514.000000,245514.000000,245514.000000
8,652561.987806,652561.987806,652561.987806,652561.987806,652561.987806,652561.987806,290410.000000,290410.000000,290410.000000,290410.000000,290410.000000,290410.000000
64,471444.293803,471444.293803,471444.293803,471444.293803,471444.293803,471444.293803,230830.000000,230830.000000,230830.000000,230830.000000,230830.000000,230830.000000
16,547284.305353,547284.305353,547284.305353,547284.305353,547284.305353,547284.305353,209449.000000,209449.000000,209449.000000,209449.000000,209449.000000,209449.000000
4,295836.280155,295836.280155,295836.280155,295836.280155,295836.280155,295836.280155,145381.000000,145381.000000,145381.000000,145381.000000,145381.000000,145381.000000
1024,399676.482932,399676.482932,399676.482932,399676.482932,399676.482932,399676.482932,207578.000000,207578.000000,207578.000000,207578.000000,207578.000000,207578.000000
256,828935.302696,828935.302696,828935.302696,828935.302696,828935.302696,828935.302696,303041.000000,303041.000000,303041.000000,303041.000000,303041.000000,303041.000000
2,79876.730667,79876.730667,79876.730667,79876.730667,79876.730667,79876.730667,24604.000000,24604.000000,24604.000000,24604.000000,24604.000000,24604.000000
8192,387811.295283,387811.295283,387811.295283,387811.295283,387811.295283,387811.295283,129563.000000,129563.000000,129563.000000,129563.000000,129563.000000,129563.000000
128,730191.570863,730191.570863,730191.570863,730191.570863,730191.570863,730191.570863,259096.000000,259096.000000,259096.000000,259096.000000,259096.000000,259096.000000
32768,927586.466653,927586.466653,927586.466653,927586.466653,927586.466653,927586.466653,297955.000000,297955.000000,297955.000000,297955.000000,297955.000000,297955.000000
