frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
32,201211.410665,199701.889070,197346.497065,201252.988659,194049.054880,205752.636051,21708.000000,32388.000000,42514.000000,52666.000000,61559.000000,50103.000000
65536,272217.015736,271772.119251,272217.015736,272217.015736,272223.338024,272224.950023,63558.000000,63558.000000,63558.000000,63558.000000,63558.000000,63558.000000
2,295326.403655,294099.721625,295139.018998,296840.912526,317044.057358,334574.503495,45906.000000,45906.000000,33569.000000,46835.000000,48135.000000,8181.000000
32768,213895.677598,220844.616944,223548.276321,223985.147796,217694.322301,250209.387540,68522.000000,102618.000000,102618.000000,102618.000000,68522.000000,102618.000000
16,681489.521498,681506.857547,692833.861763,734433.047768,728197.590326,734388.395825,50583.000000,70368.000000,69649.000000,172679.000000,169261.000000,164921.000000
64,615344.290437,621298.040316,622225.936880,635587.812326,625190.340228,678931.205942,33886.000000,44380.000000,54929.000000,65741.000000,130170.000000,120728.000000
4,781834.039469,773323.474218,779087.450207,783707.903202,791070.285965,866124.226851,53513.000000,89504.000000,99860.000000,113663.000000,119140.000000,34374.000000
128,512971.485352,520267.965873,510423.908241,531903.215756,538231.394286,562191.054347,37119.000000,37119.000000,52265.000000,68391.000000,118929.000000,73622.000000
8,460316.199631,469804.522695,471332.999950,465800.980732,475658.735482,510444.225618,45915.000000,65391.000000,74192.000000,59899.000000,68522.000000,53368.000000
1024,869313.797710,901618.385217,879965.138208,883249.458388,873997.001303,951116.986429,48971.000000,71179.000000,51354.000000,65483.000000,77345.000000,80075.000000
512,573111.858799,575466.641511,578869.868516,578526.296512,603202.121829,635432.444218,28250.000000,60645.000000,50379.000000,42492.000000,96216.000000,65409.000000
256,726637.405638,745942.836968,738060.379033,731035.697150,770512.146779,867288.862764,51969.000000,80255.000000,80255.000000,109447.000000,103486.000000,84366.000000
2048,1252710.108255,1260802.343150,1253613.904619,1274890.847085,1307121.933909,1358140.924387,61245.000000,76103.000000,76103.000000,93809.000000,118444.000000,194041.000000
4096,1368246.546920,1370642.020450,1363687.673443,1361626.148391,1406415.774912,1465445.885384,52354.000000,52354.000000,55320.000000,66058.000000,106449.000000,239182.000000
16384,2025223.821542,2020954.475438,2019859.129662,2024768.309225,2009996.729958,2037298.884844,81551.000000,89785.000000,89040.000000,101074.000000,136803.000000,150850.000000
8192,2636741.756867,2648020.900925,2634068.732343,2619292.522035,2592716.960559,2348581.215769,97182.000000,100945.000000,99997.000000,92630.000000,112077.000000,304162.000000
