frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
65536,642080.755115,641848.333743,641838.055630,641838.310190,641838.310190,641913.606518,115962.000000,115962.000000,115962.000000,115962.000000,115962.000000,115962.000000
4,493558.943503,490451.978279,477386.752542,435244.805231,450117.040117,462072.684267,80736.000000,44223.000000,35227.000000,64654.000000,80736.000000,87252.000000
2,476042.996262,426311.449185,438070.296478,449198.310589,437713.579843,465693.114727,85512.000000,57854.000000,47293.000000,71323.000000,92580.000000,133577.000000
32768,546732.229314,443964.168946,445854.664937,443175.391028,440804.695363,439925.306392,43387.000000,102654.000000,102654.000000,102654.000000,102654.000000,83963.000000
8,686989.710700,689480.296078,664968.502402,632391.492295,629773.273554,673435.529453,120567.000000,47391.000000,62996.000000,61859.000000,76419.000000,134235.000000
4096,701420.327784,648745.668681,654979.019518,655448.731182,659443.285492,669623.551747,15646.000000,28790.000000,31222.000000,35394.000000,35528.000000,28912.000000
128,441437.089601,405933.518277,402024.310428,401373.575849,400847.712028,407125.004144,83045.000000,26505.000000,24132.000000,27526.000000,82465.000000,100212.000000
512,912136.250932,806099.644265,796219.374079,787934.691248,792462.509986,811428.979477,226790.000000,54921.000000,60354.000000,68457.000000,67211.000000,115438.000000
64,876916.451958,815134.985655,794557.651346,804268.807219,781340.656970,801953.194612,164174.000000,52647.000000,77196.000000,58783.000000,80531.000000,93957.000000
32,1103974.012764,997037.641763,999996.262528,993489.682030,970202.115033,997577.108296,138433.000000,67222.000000,56748.000000,56435.000000,73063.000000,94952.000000
16,818307.283001,707888.340605,706606.527443,671071.355253,664202.854646,752667.234140,106375.000000,56042.000000,55637.000000,70684.000000,74453.000000,147657.000000
8192,735316.299323,629497.979241,633731.569753,622877.890844,626707.190460,609239.526017,150171.000000,32998.000000,32998.000000,34626.000000,82306.000000,83265.000000
2048,1116975.392382,1032826.254508,1024194.689405,1043225.525941,1029005.569891,1029683.644537,289620.000000,62729.000000,74158.000000,75278.000000,75278.000000,86221.000000
1024,1542201.220719,1591780.194105,1572304.414840,1561594.156661,1573075.880974,1580431.765993,272567.000000,82895.000000,82895.000000,91766.000000,107319.000000,149990.000000
256,1198027.030694,1070990.329271,1075008.976506,1056844.913909,1093024.533886,1079811.241967,97495.000000,56580.000000,71938.000000,72235.000000,86555.000000,111956.000000
16384,1970974.290099,1979271.138237,2016792.722566,2028867.351809,2019272.549336,2108056.960498,304349.000000,94844.000000,94495.000000,96060.000000,98026.000000,101504.000000
