frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
8,130091.250709,180006.669351,272112.230234,130091.250709,130091.250709,130091.250709,77910.000000,51935.000000,59512.000000,77910.000000,77910.000000,77910.000000
65536,321625.721952,357711.153051,320825.553275,320965.168858,321625.721952,321625.721952,106895.000000,78617.000000,84796.000000,106781.000000,106895.000000,106895.000000
128,151721.350040,402842.351634,146225.046880,151721.350040,151721.350040,151721.350040,85410.000000,48192.000000,81854.000000,85410.000000,85410.000000,85410.000000
4,251743.232372,278556.625893,248194.160477,254180.566806,251743.232372,251743.232372,132561.000000,83445.000000,97218.000000,132561.000000,132561.000000,132561.000000
8192,305267.230388,357598.775113,306427.387694,305267.230388,305267.230388,305267.230388,127212.000000,80970.000000,119922.000000,127212.000000,127212.000000,127212.000000
2,142395.515653,221810.723661,198988.966463,142395.515653,142395.515653,142395.515653,104435.000000,51683.000000,81651.000000,104435.000000,104435.000000,104435.000000
16,212031.301083,730329.326170,571760.471015,213795.280505,212031.301083,212031.301083,135053.000000,80762.000000,95569.000000,135053.000000,135053.000000,135053.000000
16384,228320.524115,257164.927961,234589.093517,231528.888100,228320.524115,228320.524115,103879.000000,57648.000000,86050.000000,101825.000000,103879.000000,103879.000000
2048,121672.968095,256870.942985,195177.422283,121672.968095,121672.968095,121672.968095,82718.000000,31195.000000,42705.000000,82718.000000,82718.000000,82718.000000
1024,210189.579138,461286.057792,445402.873711,418436.765432,210189.579138,210189.579138,142051.000000,84527.000000,115862.000000,115862.000000,142051.000000,142051.000000
256,174916.247999,273604.173875,223961.687114,174916.247999,174916.247999,174916.247999,123071.000000,51454.000000,74776.000000,123071.000000,123071.000000,123071.000000
512,248028.261013,349739.813696,289624.087747,247385.338941,248028.261013,248028.261013,154359.000000,54402.000000,141128.000000,142135.000000,154359.000000,154359.000000
32,342451.237730,382943.572687,348402.830300,342451.237730,342451.237730,342451.237730,187000.000000,83690.000000,149324.000000,187000.000000,187000.000000,187000.000000
32768,293125.426727,531582.898244,401133.117523,293125.426727,293125.426727,293125.426727,165485.000000,64973.000000,145114.000000,165485.000000,165485.000000,165485.000000
64,376422.106747,683453.496329,549347.179709,376422.106747,376422.106747,376422.106747,207121.000000,125835.000000,161069.000000,207121.000000,207121.000000,207121.000000
4096,436217.083821,466433.660675,424474.828045,436217.083821,436217.083821,436217.083821,228138.000000,99288.000000,228138.000000,228138.000000,228138.000000,228138.000000
