frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
2,456063.370172,457243.212796,459106.433498,462506.698795,477438.718437,496210.554667,38670.000000,57734.000000,48718.000000,60571.000000,59082.000000,43942.000000
4,699423.418825,733381.707971,705552.162004,765076.625679,803036.035445,789726.673666,59899.000000,90062.000000,80605.000000,212267.000000,204181.000000,51442.000000
8,491139.373980,493410.255854,493241.312335,499785.075162,506696.912807,534939.721746,36577.000000,38857.000000,52074.000000,48287.000000,46422.000000,69247.000000
512,845658.669458,874657.604058,867047.315140,917560.625390,908620.613164,925098.623729,89620.000000,111237.000000,104286.000000,173283.000000,173283.000000,161582.000000
16,563145.451113,558723.001602,566404.911531,570747.838355,577390.404331,639114.223261,74345.000000,82024.000000,88676.000000,98986.000000,67307.000000,42492.000000
8192,1000993.861954,1002896.005909,1013509.203504,991272.976591,1004540.485641,984567.458000,46853.000000,45523.000000,51856.000000,77103.000000,95628.000000,167552.000000
128,900186.838646,900647.457722,914620.830198,918584.847427,881809.396333,995440.791018,76755.000000,60580.000000,76755.000000,78715.000000,99442.000000,66037.000000
1024,1322487.620242,1307168.618708,1244640.197141,1210443.489342,1262976.281510,1298909.170577,64572.000000,66641.000000,99143.000000,119676.000000,156245.000000,260166.000000
256,1090016.809175,1074954.169064,1084198.251702,1092448.203315,1096374.880028,1252911.410134,68828.000000,73538.000000,114288.000000,137667.000000,125136.000000,277893.000000
64,1062851.241810,1050577.181739,1055352.122867,1069190.637665,1096555.560785,1184871.536874,69332.000000,96709.000000,105944.000000,115969.000000,132699.000000,230217.000000
32,1144561.892488,1125517.466277,1102860.102463,1118332.796514,1199977.450934,1210065.744506,74654.000000,130584.000000,162591.000000,173813.000000,257697.000000,297598.000000
2048,922513.378293,945566.228027,941473.511214,935097.274470,942472.796434,957470.072959,37873.000000,39012.000000,56330.000000,71324.000000,163335.000000,108752.000000
16384,1291251.442297,1274435.416243,1257373.805270,1272239.193681,1284942.448186,1300154.270818,80558.000000,84895.000000,92429.000000,87534.000000,158503.000000,95415.000000
4096,1742526.002487,1737401.341415,1725086.659127,1741176.313314,1721680.129218,1828432.155780,53914.000000,61566.000000,81900.000000,77509.000000,131661.000000,306497.000000
65536,1862328.018060,1862328.018060,1862328.018060,1862328.018060,1862328.018060,1862328.018060,286245.000000,286245.000000,286245.000000,286245.000000,286245.000000,286245.000000
32768,2453506.768128,2453506.768128,2447006.266794,2436094.881618,2434424.663159,2450265.607627,90665.000000,90665.000000,89468.000000,85047.000000,82428.000000,286809.000000
