frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
16384,69314.300617,64622.820613,64622.820613,64622.820613,64622.820613,64622.820613,10218.000000,10218.000000,10218.000000,10218.000000,10218.000000,10218.000000
4,97134.838961,97134.838961,97134.838961,97134.838961,97134.838961,97134.838961,41255.000000,41255.000000,41255.000000,41255.000000,41255.000000,41255.000000
8192,107248.224312,105419.979667,105419.979667,105419.979667,105419.979667,105419.979667,60956.000000,60956.000000,60956.000000,60956.000000,60956.000000,60956.000000
4096,200634.734112,200634.734112,200634.734112,200634.734112,200634.734112,200634.734112,113369.000000,113369.000000,113369.000000,113369.000000,113369.000000,113369.000000
256,224523.842496,188278.994808,188278.994808,188278.994808,188278.994808,188278.994808,74174.000000,98564.000000,98564.000000,98564.000000,98564.000000,98564.000000
32,164632.822487,163708.637567,163708.637567,163708.637567,163708.637567,163708.637567,73817.000000,82412.000000,82412.000000,82412.000000,82412.000000,82412.000000
65536,263621.409844,263621.409844,263621.409844,263621.409844,263621.409844,263621.409844,134681.000000,134681.000000,134681.000000,134681.000000,134681.000000,134681.000000
8,157234.125568,157234.125568,157234.125568,157234.125568,157234.125568,157234.125568,56764.000000,56764.000000,56764.000000,56764.000000,56764.000000,56764.000000
1024,268703.008100,268703.008100,268703.008100,268703.008100,268703.008100,268703.008100,207940.000000,207940.000000,207940.000000,207940.000000,207940.000000,207940.000000
2,347626.407104,347626.407104,347626.407104,347626.407104,347626.407104,347626.407104,246340.000000,246340.000000,246340.000000,246340.000000,246340.000000,246340.000000
2048,298897.320259,298897.320259,298897.320259,298897.320259,298897.320259,298897.320259,214051.000000,214051.000000,214051.000000,214051.000000,214051.000000,214051.000000
32768,340591.834569,340591.834569,340591.834569,340591.834569,340591.834569,340591.834569,212906.000000,212906.000000,212906.000000,212906.000000,212906.000000,212906.000000
64,376340.986851,376340.986851,376340.986851,376340.986851,376340.986851,376340.986851,260342.000000,260342.000000,260342.000000,260342.000000,260342.000000,260342.000000
16,2958923.026552,327025.607695,327025.607695,327025.607695,327025.607695,327025.607695,186970.000000,308472.000000,308472.000000,308472.000000,308472.000000,308472.000000
128,366188.825542,366188.825542,366188.825542,366188.825542,366188.825542,366188.825542,316383.000000,316383.000000,316383.000000,316383.000000,316383.000000,316383.000000
512,596182.309311,596182.309311,596182.309311,596182.309311,596182.309311,596182.309311,307619.000000,307619.000000,307619.000000,307619.000000,307619.000000,307619.000000
