frequency,Dynamic_njobs25_mode0_L2_norm_flow_time,Dynamic_njobs25_mode1_L2_norm_flow_time,Dynamic_njobs25_mode2_L2_norm_flow_time,Dynamic_njobs25_mode4_L2_norm_flow_time,Dynamic_njobs25_mode8_L2_norm_flow_time,Dynamic_njobs25_mode16_L2_norm_flow_time,Dynamic_njobs25_mode0_maximum_flow_time,Dynamic_njobs25_mode1_maximum_flow_time,Dynamic_njobs25_mode2_maximum_flow_time,Dynamic_njobs25_mode4_maximum_flow_time,Dynamic_njobs25_mode8_maximum_flow_time,Dynamic_njobs25_mode16_maximum_flow_time
128,138359.555857,177081.839540,155465.672394,138359.555857,138359.555857,138359.555857,91638.000000,29899.000000,82398.000000,91638.000000,91638.000000,91638.000000
4096,280466.074617,297598.268540,296395.228383,274273.061625,280466.074617,280466.074617,173570.000000,61998.000000,121010.000000,138486.000000,173570.000000,173570.000000
4,137463.216804,389890.739807,360378.007016,137463.216804,137463.216804,137463.216804,125785.000000,67939.000000,54112.000000,125785.000000,125785.000000,125785.000000
16384,283140.507150,386451.416661,374287.198197,283140.507150,283140.507150,283140.507150,192921.000000,91855.000000,105806.000000,192921.000000,192921.000000,192921.000000
2,247882.107047,746162.003026,620198.524565,247882.107047,247882.107047,247882.107047,235842.000000,109525.000000,118837.000000,235842.000000,235842.000000,235842.000000
32768,272672.373195,463804.752328,414948.492483,299151.986918,272672.373195,272672.373195,216968.000000,86992.000000,92146.000000,195938.000000,216968.000000,216968.000000
8,227049.319552,540223.590962,434039.935709,389853.213156,227049.319552,227049.319552,160342.000000,57988.000000,101884.000000,105103.000000,160342.000000,160342.000000
65536,504252.777415,617467.301315,523348.608807,504320.393134,504252.777415,504252.777415,164388.000000,98541.000000,112218.000000,164388.000000,164388.000000,164388.000000
32,288615.465253,580517.492574,509414.993855,277675.457569,288615.465253,288615.465253,198408.000000,111961.000000,118180.000000,198408.000000,198408.000000,198408.000000
1024,332190.326911,621760.815092,430004.303635,332190.326911,332190.326911,332190.326911,237534.000000,109871.000000,159313.000000,237534.000000,237534.000000,237534.000000
2048,280562.340456,420522.677715,362839.470648,280960.953015,280562.340456,280562.340456,205251.000000,95480.000000,126026.000000,163310.000000,205251.000000,205251.000000
16,526136.143045,771899.441740,722161.816785,526136.143045,526136.143045,526136.143045,272699.000000,133856.000000,189279.000000,272699.000000,272699.000000,272699.000000
64,399152.695689,1273081.689562,1147975.386345,399152.776963,399152.695689,399152.695689,256438.000000,152688.000000,157364.000000,256438.000000,256438.000000,256438.000000
512,446114.117662,786021.257349,635051.333046,488868.771418,485154.939730,446114.117662,279924.000000,134087.000000,195429.000000,246497.000000,246497.000000,279924.000000
256,451024.318799,1137459.110481,726292.662147,520206.851982,451024.318799,451024.318799,271070.000000,162089.000000,206156.000000,221419.000000,271070.000000,271070.000000
8192,557843.099112,745862.803396,559653.076065,541061.892465,557843.099112,557843.099112,250634.000000,133051.000000,184720.000000,234121.000000,250634.000000,250634.000000
