frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
2,87167.423233,88974.071347,90558.857833,89704.553190,90611.267864,102379.140287,18530.000000,25572.000000,32376.000000,32376.000000,32376.000000,20072.000000
64,497864.306111,481779.590869,507759.416736,529844.827055,561758.854430,539995.132747,46615.000000,71442.000000,121276.000000,142730.000000,210647.000000,57519.000000
16,314453.434662,311131.162706,310683.218948,320398.551794,320026.892261,333417.803133,53679.000000,47559.000000,41249.000000,36672.000000,48976.000000,71521.000000
4096,646702.139219,638223.895833,639521.598963,640043.315481,644047.586339,687777.537445,34729.000000,42535.000000,71140.000000,81738.000000,86988.000000,166930.000000
4,564844.262279,553776.363886,568301.272894,554378.734460,544574.625979,620028.789863,42952.000000,66208.000000,86725.000000,76644.000000,87377.000000,164981.000000
128,590340.506472,594996.731916,636232.708850,731736.753705,617936.113102,693711.345214,49766.000000,81395.000000,140745.000000,213376.000000,104153.000000,71781.000000
512,620115.802468,608187.273914,617209.697763,624191.665183,639647.808223,687465.132090,31201.000000,46906.000000,64879.000000,68262.000000,49155.000000,18311.000000
32,983108.459624,991906.487009,1041801.184748,1077715.304424,1038747.637670,1128999.023954,143093.000000,124274.000000,174331.000000,211170.000000,151415.000000,213449.000000
256,959349.886469,949341.907536,953314.867539,989752.111677,993846.271360,1073662.290568,64041.000000,78387.000000,93955.000000,93955.000000,66233.000000,61350.000000
8192,1645747.697963,1641829.288869,1696536.482423,1668082.396739,1512170.055872,1555662.491702,84304.000000,84304.000000,72883.000000,82038.000000,220895.000000,241939.000000
1024,885050.275480,882216.881356,918359.755646,935360.191537,1026776.549876,1030408.577825,48802.000000,60770.000000,135266.000000,159381.000000,220338.000000,147776.000000
8,996093.580305,999923.776155,999224.342489,1026258.680954,1014237.609988,1147780.368281,80898.000000,80898.000000,82540.000000,148611.000000,154651.000000,218881.000000
2048,947924.001098,895558.590126,887478.179157,930472.377888,1020719.054361,1121550.417708,56332.000000,63673.000000,88901.000000,156863.000000,197361.000000,288488.000000
16384,1475191.290145,1474769.510410,1462675.550319,1451195.360330,1442878.185970,1438627.512649,66787.000000,72002.000000,74130.000000,76736.000000,90301.000000,228558.000000
65536,1504572.899845,1519822.231526,1488472.102148,1449386.195705,1443204.051577,1685441.522433,75661.000000,71781.000000,79716.000000,94611.000000,148553.000000,148553.000000
32768,1407841.959710,1405590.490045,1397387.368228,1414695.782199,1433302.253434,1581997.384965,69221.000000,69221.000000,71851.000000,117126.000000,139956.000000,25529.000000
