arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,68542.70053769402
32.0,4.639,32768,105642.0415554338
32.0,5.649,4096,73799.01024404053
32.0,7.918,512,210946.89090147786
32.0,16.772,64,361903.6254640177
