arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,353862.70118649123
30.0,4.639,32768,656283.1472230564
30.0,5.649,4096,760356.3358748318
30.0,7.918,512,2547254.951261063
30.0,16.772,64,2140246.287525807
