arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,137738.79680032056
38.0,4.639,32768,197688.1006004155
38.0,5.649,4096,146225.47792706988
38.0,7.918,512,46640.10131850059
38.0,16.772,64,41274.4167130197
