arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
22.0,4.073,262144,2742665.86604712
22.0,4.639,32768,2852353.885194472
22.0,5.649,4096,6973914.954015069
22.0,7.918,512,16827230.54904832
22.0,16.772,64,35579907.008882694
