arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,96747.21966547669
40.0,4.639,32768,67412.49356017029
40.0,5.649,4096,39316.24406018459
40.0,7.918,512,47549.501017360846
40.0,16.772,64,32451.75013770444
