arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,105042.50917128741
38.0,4.639,32768,95136.55660680599
38.0,5.649,4096,154361.04064173705
38.0,7.918,512,69525.68557015457
38.0,16.772,64,33643.47516235503
