arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,346495.11943171726
30.0,4.639,32768,483519.58417627716
30.0,5.649,4096,861794.0138147862
30.0,7.918,512,555313.8843834179
30.0,16.772,64,955029.9924065212
