arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,184573.89249295252
34.0,4.639,32768,324835.4968718782
34.0,5.649,4096,105287.41227706187
34.0,7.918,512,140034.7544611694
34.0,16.772,64,114662.38336525192
