arrival_rate,bp_parameter_L,bp_parameter_H
22.0,4.073,262144,427929.6445737313
22.0,4.639,32768,1678245.1205685062
22.0,5.649,4096,2685673.22485983
22.0,7.918,512,5484708.064306614
22.0,16.772,64,12768566.420534452
