arrival_rate,bp_parameter_L,bp_parameter_H
28.0,4.073,262144,82242.78447377618
28.0,4.639,32768,448274.9675757057
28.0,5.649,4096,685537.1090867365
28.0,7.918,512,2485864.0767871845
28.0,16.772,64,7563423.6418830855
