arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
20.0,4.073,262144,3859937.196383511
20.0,4.639,32768,6076034.917484839
20.0,5.649,4096,9791518.029429706
20.0,7.918,512,18039914.42803391
20.0,16.772,64,37992565.97663118
