arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,95288.5883408921
38.0,4.639,32768,84972.88355705013
38.0,5.649,4096,46094.525998213714
38.0,7.918,512,49022.52440460405
38.0,16.772,64,38492.44623299486
