arrival_rate,bp_parameter_L,bp_parameter_H
38.0,4.073,262144,62397.24224675318
38.0,4.639,32768,129432.58059700424
38.0,5.649,4096,112944.0667985707
38.0,7.918,512,39857.943750273924
38.0,16.772,64,36550.88126160572
