arrival_rate,bp_parameter_L,bp_parameter_H
20.0,4.073,262144,1175187.7728635538
20.0,4.639,32768,2211500.2083373177
20.0,5.649,4096,3294561.935766878
20.0,7.918,512,6482916.271021862
20.0,16.772,64,13778085.43983775
