arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,158785.04466416224
26.0,4.639,32768,1021237.8931003294
26.0,5.649,4096,1584698.854094998
26.0,7.918,512,3581366.809935419
26.0,16.772,64,10180906.482527526
