arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,278315.04602338694
30.0,4.639,32768,174994.15299375006
30.0,5.649,4096,1272707.2584640193
30.0,7.918,512,1477447.1368299443
30.0,16.772,64,3768102.291995667
