arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,61018.33304835523
40.0,4.639,32768,71935.46974198472
40.0,5.649,4096,76590.41282040461
40.0,7.918,512,32100.638887723093
40.0,16.772,64,31037.96600938921
