arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,511190.92582713166
26.0,4.639,32768,794618.2193217067
26.0,5.649,4096,1374643.7012131545
26.0,7.918,512,3141917.66742017
26.0,16.772,64,9388446.811507322
