arrival_rate,bp_parameter_L,bp_parameter_H
30.0,4.073,262144,685722.6370968075
30.0,4.639,32768,349738.04230452253
30.0,5.649,4096,525876.9903912891
30.0,7.918,512,1200150.652190799
30.0,16.772,64,4439264.171411632
