arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
38.0,4.073,262144,102352.19541856443
38.0,4.639,32768,376258.778617855
38.0,5.649,4096,77367.9192947568
38.0,7.918,512,69064.59513383106
38.0,16.772,64,54175.310308294494
