arrival_rate,bp_parameter_L,bp_parameter_H
36.0,4.073,262144,29850.415072491036
36.0,4.639,32768,41949.82294360728
36.0,5.649,4096,97165.04110018171
36.0,7.918,512,78924.86977499552
36.0,16.772,64,47757.296887491444
