arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
32.0,4.073,262144,175709.710941086
32.0,4.639,32768,744432.5584255434
32.0,5.649,4096,333147.9781013236
32.0,7.918,512,307721.2267442726
32.0,16.772,64,1000452.173789432
