arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,494932.84979277744
26.0,4.639,32768,614081.5571591448
26.0,5.649,4096,1542300.9468420877
26.0,7.918,512,3232874.220977983
26.0,16.772,64,9467044.643749813
