arrival_rate,bp_parameter_L,bp_parameter_H
26.0,4.073,262144,480810.7508074253
26.0,4.639,32768,462565.59200939274
26.0,5.649,4096,1107315.371942429
26.0,7.918,512,3182903.737839239
26.0,16.772,64,9942377.212552942
