arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,118984.47351230327
34.0,4.639,32768,138463.77373161545
34.0,5.649,4096,101637.45285572637
34.0,7.918,512,97991.73307988791
34.0,16.772,64,85703.11157128427
