arrival_rate,bp_parameter_L,bp_parameter_H
32.0,4.073,262144,423974.1977113702
32.0,4.639,32768,50157.8720142711
32.0,5.649,4096,155043.76161587413
32.0,7.918,512,484624.1952523625
32.0,16.772,64,223566.4343098042
