arrival_rate,bp_parameter_L,bp_parameter_H
40.0,4.073,262144,79884.14599906543
40.0,4.639,32768,70219.94807745161
40.0,5.649,4096,60678.74149156358
40.0,7.918,512,35963.730062383685
40.0,16.772,64,31038.047345153656
