arrival_rate,bp_parameter_L,bp_parameter_H
34.0,4.073,262144,442246.210524183
34.0,4.639,32768,413151.790382179
34.0,5.649,4096,86422.8058442909
34.0,7.918,512,132104.69685064192
34.0,16.772,64,126356.72730408935
